,image_file,acc,Unnamed: 0,skin_agg,gender_agg,skin,gender,skin_group,area,split
604,514328,1.0,69356,"['5', '4', '5']","['Male', 'Male', 'Male']",5,Male,Dark,9726,val
605,515074,1.0,100238,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,60717,val
606,515969,1.0,407298,"['5', '6', '6']","['Male', 'Male', 'Male']",6,Male,Dark,141022,val
607,521392,0.9375,173830,"['1', '2', '5', '2', 'Unsure']","['Unsure', 'Male', 'Male', 'Female', 'Unsure']",2,Unsure,Light,52097,val
608,528200,0.9375,482800,"['2', '2', '2']","['Unsure', 'Male', 'Female']",2,,Light,11968,val
609,529042,0.9375,291619,"['Unsure', '3', 'Unsure']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,6069,val
610,530114,1.0,470779,"['Unsure', '4', '3']","['Unsure', 'Male', 'Male']",,Male,,29600,val
611,531914,0.9333333333333332,197388,"['2', 'Unsure', '2']","['Male', 'Unsure', 'Male']",2,Male,Light,8913,val
612,532715,1.0,398028,['1'],['Male'],,,,80987,val
613,533524,1.0,100238,"['2', '2', '1']","['Unsure', 'Female', 'Unsure']",2,Unsure,Light,25486,val
614,533980,1.0,100238,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,62990,val
615,534727,0.9333333333333332,6954,"['6', '6', '6']","['Male', 'Male', 'Male']",6,Male,Dark,33577,val
616,547120,1.0,13291,"['2', '2', '4']","['Male', 'Male', 'Male']",2,Male,Light,15137,val
617,558342,1.0,559547,"['Unsure', '1', '2']","['Male', 'Male', 'Male']",,Male,,54703,val
618,560030,0.8666666666666667,455555,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,16225,val
619,564228,0.7857142857142857,247917,"['2', '2', '3']","['Unsure', 'Male', 'Male']",2,Male,Light,12652,val
620,568855,0.9333333333333332,464089,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,24534,val
621,1208623,0.9333333333333332,485480,"['6', '5', '3']","['Male', 'Male', 'Male']",,Male,,8380,val
622,1220804,0.9230769230769232,309655,"['2', '1', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,22371,val
623,1226213,1.0,559547,"['1', 'Unsure', '1']","['Male', 'Male', 'Male']",1,Male,Light,49651,val
624,1266248,0.9285714285714286,405249,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,16672,val
625,1272877,1.0,405249,"['3', '4', '5']","['Male', 'Male', 'Male']",,Male,Dark,7518,val
626,1706760,1.0,554328,"['4', '1', 'Unsure']","['Male', 'Male', 'Male']",,Male,,66243,val
627,1706948,0.9375,197658,"['3', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,65452,val
628,1710090,0.9411764705882352,80671,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,27713,val
629,1710455,0.8125,235784,"['1', '2', '1']","['Unsure', 'Female', 'Female']",1,Female,Light,13693,val
630,1710500,1.0,153797,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,10719,val
631,1710510,0.9090909090909092,253695,"['5', '5', '5']","['Male', 'Male', 'Male']",5,Male,Dark,80304,val
632,1712136,1.0,499031,"['2', '2', '4']","['Male', 'Female', 'Female']",2,,Light,25769,val
633,1716024,1.0,356428,"['3', '3']","['Unsure', 'Male']",3,,Light,8933,val
634,1718736,0.8823529411764706,376307,"['4', '4', '4']","['Female', 'Female', 'Female']",4,Female,Dark,18931,val
635,1719503,0.8461538461538461,15956,"['2', '1', '1']","['Female', 'Unsure', 'Female']",1,Female,Light,7072,val
636,1719683,1.0,269316,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,14709,val
637,1734222,1.0,82986,"['4', '3', '5']","['Male', 'Male', 'Male']",,Male,Dark,7075,val
638,1735006,0.8666666666666667,283520,"['1', '1', '1', '2']","['Male', 'Male', 'Male', 'Male']",1,Male,Light,11253,val
639,1735248,0.8571428571428571,247917,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,28014,val
640,1735400,1.0,80659,"['4', '2', '4']","['Unsure', 'Unsure', 'Male']",4,Unsure,Dark,10798,val
641,1742736,0.8125,90891,"['5', '4', '5']","['Male', 'Male', 'Male']",5,Male,Dark,8183,val
642,1755358,1.0,90891,"['3', '5', '6', '4']","['Male', 'Male', 'Male', 'Male']",,Male,,22100,val
643,2152357,0.9375,25057,"['3', '2', '2']","['Unsure', 'Male', 'Male']",2,Male,Light,29786,val
644,2152845,0.9411764705882352,459195,"['2', '1', '3']","['Male', 'Male', 'Male']",,Male,Light,13028,val
645,2154157,0.8,454798,"['2', 'Unsure']","['Male', 'Unsure']",,,,5964,val
646,2155027,1.0,79014,"['2', '2', '4']","['Male', 'Male', 'Male']",2,Male,Light,73028,val
647,2155556,0.9166666666666666,6471,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,8510,val
648,2155598,1.0,13291,"['2', '2', '4']","['Male', 'Male', 'Male']",2,Male,Light,5920,val
649,2156138,1.0,574823,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,71883,val
650,2158994,1.0,342971,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,46380,val
651,2163085,1.0,442836,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,8245,val
652,2164355,1.0,260106,"['2', '2', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,8518,val
653,2166333,1.0,499031,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,36375,val
654,2166738,1.0,123213,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,17983,val
655,2166738,1.0,123213,"['5', '3', '5']","['Male', 'Male', 'Male']",5,Male,Dark,17983,val
656,2177010,1.0,242724,"['2', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,7910,val
657,2177011,1.0,242724,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,9711,val
658,183859,0.8333333333333334,330818,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,33518,val
659,184058,1.0,276055,"['3', '3', '3']","['Female', 'Female', 'Female']",3,Female,Light,57618,val
660,222605,1.0,84674,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,63880,val
661,421452,0.9411764705882352,102820,"['2', '1', '2']","['Female', 'Female', 'Unsure']",2,Female,Light,109498,val
662,421757,0.9333333333333332,450559,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,40417,val
663,421907,1.0,185950,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,18409,val
664,421918,1.0,493864,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,39740,val
665,422278,1.0,239717,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,196067,val
666,422900,0.8235294117647058,94614,"['6', 'Unsure', '3', '1']","['Male', 'Male', 'Unsure', 'Female']",,,,26246,val
667,423064,1.0,35682,"['Unsure', 'Unsure', '2']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,57839,val
668,423255,1.0,389197,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,8398,val
669,424432,1.0,162092,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,137899,val
670,425076,1.0,99810,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,56489,val
671,425291,0.9411764705882352,451084,"['3', '2', '1']","['Male', 'Male', 'Male']",,Male,Light,19252,val
672,425370,0.8571428571428571,343937,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,26660,val
673,425691,1.0,89078,"['2', 'Unsure', '1']","['Female', 'Female', 'Female']",,Female,,73807,val
674,426279,1.0,72281,"['1', '2', '3']","['Male', 'Male', 'Male']",,Male,Light,49565,val
675,426331,1.0,327592,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,113443,val
676,426686,0.9090909090909092,417911,"['1', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,12590,val
677,427080,1.0,121673,"['2', '1', '3']","['Male', 'Male', 'Male']",,Male,Light,8441,val
678,427977,0.8666666666666667,492968,"['2', '1', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,33427,val
679,428523,1.0,573258,"['2', '1', '2']","['Male', 'Unsure', 'Male']",2,Male,Light,45412,val
680,429662,1.0,561223,"['2', '2', '1', '3', '3']","['Male', 'Male', 'Male', 'Male', 'Male']",2,Male,Light,9346,val
681,430662,1.0,188592,"['2', '2', '2', '2']","['Female', 'Unsure', 'Unsure', 'Male']",2,Unsure,Light,95392,val
682,430925,1.0,464144,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,43866,val
683,431359,1.0,350148,"['3', '3', '4']","['Male', 'Male', 'Male']",3,Male,Light,69710,val
684,431999,0.8823529411764706,229553,"['2', '2', '3', '2']","['Male', 'Male', 'Male', 'Male']",2,Male,Light,52596,val
685,432097,0.8125,190841,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,9581,val
686,432686,1.0,313034,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,71820,val
687,432822,1.0,422886,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,219708,val
688,434786,1.0,314709,"['1', '2', '1']","['Male', 'Female', 'Unsure']",1,,Light,8123,val
689,434926,0.8666666666666667,187055,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,30266,val
690,435114,1.0,94944,"['1', 'Unsure', 'Unsure']","['Male', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,12583,val
691,435735,1.0,51314,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,35403,val
692,437799,1.0,409475,"['1', '1', '1', '1']","['Female', 'Female', 'Female', 'Female']",1,Female,Light,26493,val
693,437945,1.0,270677,"['2', '1', '1', '2', '1', '1', '2']","['Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male']",1,Male,Light,95795,val
694,437945,1.0,270677,"['2', '2', '2', '2', '2', '1', '1', '1', '2', '1', '2', '1', '2', '2', '1', '1', '2', '2', '2', '1', '1', '2', '1', '2', '1', '1', '2', '2', '2', '1', '2', '2', '1', '2', '2', '1', '2', '1', '2', '2', '2', '2', '2', '1', '2', '2', '2', '2', '1', '2', '1', '1', '2', '2', '2', '2', '2', '1', '1', '2', '2', '1', '2', '2', '2', '2', '2', '1', '1', '2', '1', '1', '1', '1', '1', '2', '2', '1', '1', '1', '2', '2', '1', '2', '2', '2', '2', '1', '1', '2', '1', '1', '2', '1', '1', '2', '2', '1', '1', '2', '2', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '2', '2', '2', '1', '1', '3', '1', '2', '2', '2', '1', '2', '2', '1', '2', '1', '1', '2', '1']","['Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Male']",2,Male,Light,95795,val
695,438357,0.6666666666666666,45550,"['2', '4', '1']","['Male', 'Male', 'Male']",,Male,,116555,val
696,438670,0.9375,373315,"['Unsure', 'Unsure', 'Unsure']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,11298,val
697,439433,1.0,448365,"['1', '3', '2']","['Unsure', 'Unsure', 'Male']",,Unsure,Light,22252,val
698,439621,1.0,541055,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,7597,val
699,439621,1.0,541055,"['Unsure', '2', '2']","['Male', 'Unsure', 'Male']",2,Male,Light,7597,val
700,439781,1.0,473121,"['Unsure', '1', '2']","['Unsure', 'Male', 'Male']",,Male,,6112,val
701,439897,1.0,242946,"['3', '3', '3']","['Female', 'Female', 'Unsure']",3,Female,Light,17063,val
702,440794,1.0,394510,"['4', '3', '1']","['Male', 'Male', 'Male']",,Male,,21972,val
703,441050,1.0,194471,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,12350,val
704,441107,0.6428571428571429,490515,"['2', '2', 'Unsure']","['Male', 'Male', 'Unsure']",2,Male,Light,15610,val
705,442191,1.0,242946,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,27053,val
706,442642,1.0,125472,"['6', '4', '5']","['Male', 'Male', 'Male']",,Male,Dark,60818,val
707,443463,1.0,63047,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,70212,val
708,443774,1.0,38678,"['1', '1', '3']","['Female', 'Unsure', 'Female']",1,Female,Light,103024,val
709,443924,0.9375,291551,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,31866,val
710,445157,1.0,300276,"['Unsure', 'Unsure', '2']","['Female', 'Female', 'Female']",Unsure,Female,Unsure,21803,val
711,445315,0.8666666666666667,199442,"['1', '2', '3']","['Male', 'Male', 'Male']",,Male,Light,13623,val
712,447487,1.0,96825,"['3', '2', '1']","['Male', 'Male', 'Male']",,Male,Light,6188,val
713,447782,1.0,301563,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,17793,val
714,447895,1.0,343453,"['2', '1', '2']","['Unsure', 'Female', 'Female']",2,Female,Light,49317,val
715,447901,1.0,358195,"['1', '1', '3']","['Female', 'Female', 'Female']",1,Female,Light,40729,val
716,448070,1.0,370677,"['3', '4', '2']","['Female', 'Female', 'Female']",,Female,Light,35702,val
717,448511,1.0,132703,"['2', '2', '2']","['Male', 'Female', 'Male']",2,,Light,14384,val
718,448985,0.9411764705882352,107094,"['3', '1', '2']","['Male', 'Male', 'Male']",,Male,Light,25858,val
719,449078,1.0,312489,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,7774,val
720,449134,0.8,177357,"['2', '2', '4']","['Male', 'Male', 'Male']",2,Male,Light,10599,val
721,449274,1.0,20992,"['3', '3', '2']","['Female', 'Female', 'Female']",3,Female,Light,95231,val
722,449523,0.9230769230769232,7977,"['1', '1', '2']","['Male', 'Male', 'Unsure']",1,Male,Light,13043,val
723,449910,1.0,431848,"['2', '2', 'Unsure']","['Male', 'Male', 'Male']",2,Male,Light,35682,val
724,449978,1.0,313562,"['3', '3', '3']","['Female', 'Female', 'Female']",3,Female,Light,97072,val
725,450265,1.0,370677,"['4', '4', '4']","['Female', 'Female', 'Female']",4,Female,Dark,28326,val
726,450898,1.0,38210,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,16346,val
727,451000,1.0,128699,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,12157,val
728,451428,0.8571428571428571,378244,"['Unsure', '1', '2']","['Unsure', 'Unsure', 'Male']",,Unsure,,7647,val
729,452992,0.9230769230769232,554595,"['2', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,7822,val
730,454237,1.0,473406,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,62905,val
731,454535,1.0,449312,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,81520,val
732,455866,1.0,336356,"['4', '4', '3']","['Female', 'Female', 'Female']",4,Female,Dark,44267,val
733,458238,1.0,242946,"['3', '3']","['Female', 'Female']",3,Female,Light,23223,val
734,465160,1.0,162732,"['6', '6', '6']","['Male', 'Male', 'Male']",6,Male,Dark,34818,val
735,466638,0.6875,33104,"['2', '1', '3', '1']","['Male', 'Male', 'Female', 'Male']",1,,Light,32985,val
736,466638,0.6875,33104,"['2', '1', '2']","['Male', 'Unsure', 'Male']",2,Male,Light,32985,val
737,467663,1.0,180135,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,57418,val
738,470961,1.0,41990,"['Unsure', '1', '1']","['Female', 'Female', 'Unsure']",1,Female,Light,22469,val
739,471244,1.0,151051,"['1', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,7716,val
740,471874,0.9333333333333332,322724,"['2', '1', '1']","['Male', 'Unsure', 'Unsure']",1,Unsure,Light,11924,val
741,472315,1.0,36539,"['Unsure', '2', '2']","['Male', 'Unsure', 'Male']",2,Male,Light,16811,val
742,473186,1.0,438907,"['5', '4', '5']","['Male', 'Male', 'Male']",5,Male,Dark,14833,val
743,473273,0.9411764705882352,327605,"['2', '2', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,25521,val
744,473332,0.9375,41990,"['2', '1', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,23772,val
745,474120,1.0,80273,"['3', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,39257,val
746,474221,0.8571428571428571,258388,"['2', '4', '3']","['Male', 'Male', 'Male']",,Male,Light,15863,val
747,474981,1.0,457559,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,24168,val
748,476066,1.0,334767,"['1', '1', '1']","['Unsure', 'Male', 'Male']",1,Male,Light,6184,val
749,477136,0.9411764705882352,193429,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,22530,val
750,477208,1.0,420281,"['3', '1', '4']","['Male', 'Male', 'Male']",,Male,,208949,val
751,478135,1.0,426795,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,98568,val
752,478453,1.0,257624,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,108379,val
753,479129,0.9333333333333332,256868,"['4', '3', '3']","['Male', 'Unsure', 'Male']",3,Male,Light,12468,val
754,479801,0.875,41990,"['1', '1', '2']","['Female', 'Unsure', 'Female']",1,Female,Light,18673,val
755,480194,1.0,157365,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,26414,val
756,480631,0.8333333333333334,226147,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,65079,val
757,481744,0.8235294117647058,295138,"['3', '3']","['Male', 'Male']",3,Male,Light,29998,val
758,481744,0.8235294117647058,295138,"['Unsure', '1', 'Unsure']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,29998,val
759,482278,1.0,289417,"['4', 'Unsure', 'Unsure', 'Unsure', 'Unsure']","['Male', 'Unsure', 'Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,9943,val
760,483992,1.0,99242,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,9589,val
761,484207,0.8125,419408,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,7036,val
762,484329,1.0,517056,"['3', '2', '1']","['Female', 'Female', 'Female']",,Female,Light,45399,val
763,484929,1.0,476258,"['2', '4', '3']","['Male', 'Unsure', 'Male']",,Male,Light,25741,val
764,485861,1.0,349594,"['2', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,121122,val
765,485862,1.0,335328,"['Unsure', '2', '2']","['Female', 'Male', 'Male']",2,,Light,7053,val
766,487344,1.0,562229,"['Unsure', '2', '1']","['Male', 'Male', 'Unsure']",,Male,,33248,val
767,488820,1.0,349860,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,9747,val
768,489181,1.0,397681,"['2', '2', '1']","['Female', 'Unsure', 'Unsure']",2,Unsure,Light,7853,val
769,490366,1.0,438907,"['5', '5', '3']","['Male', 'Male', 'Male']",5,Male,Dark,28312,val
770,491289,1.0,426203,"['2', '2', '2', '1']","['Male', 'Male', 'Male', 'Male']",2,Male,Light,11742,val
771,491289,1.0,426203,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,11742,val
772,492220,0.8235294117647058,84492,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,12946,val
773,492964,1.0,163640,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,42518,val
774,494036,0.9375,54164,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,12867,val
775,494683,1.0,53626,"['2', '3', '1']","['Female', 'Male', 'Male']",,,Light,8265,val
776,494803,1.0,335328,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,5777,val
777,495154,1.0,71877,"['4', '6', '3']","['Male', 'Male', 'Male']",,Male,,23804,val
778,495245,1.0,303893,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,42183,val
779,496288,1.0,326128,"['2', '2']","['Unsure', 'Male']",2,,Light,30317,val
780,498459,0.75,142790,"['1', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,9280,val
781,499548,0.8235294117647058,544444,"['Unsure', '2', '1']","['Unsure', 'Male', 'Unsure']",,Unsure,,26147,val
782,500170,1.0,97278,"['2', '2', '2']","['Male', 'Unsure', 'Female']",2,,Light,68918,val
783,500576,0.875,370677,"['3', '4', '3']","['Female', 'Female', 'Female']",3,Female,Light,22658,val
784,500799,1.0,68628,"['3', '2', '4']","['Male', 'Male', 'Male']",,Male,Light,21822,val
785,500967,1.0,300276,"['2', '3', '1']","['Female', 'Female', 'Female']",,Female,Light,15648,val
786,501891,1.0,162092,"['Unsure', '3', '4']","['Unsure', 'Male', 'Male']",,Male,,12491,val
787,502300,0.8823529411764706,465836,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,6231,val
788,502842,0.7857142857142857,457559,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,15681,val
789,503469,1.0,156643,"['2', '2']","['Male', 'Male']",2,Male,Light,34595,val
790,504438,0.8181818181818182,313562,"['1', '3', '2']","['Male', 'Male', 'Male']",,Male,Light,12137,val
791,505489,1.0,517056,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,36018,val
792,507503,1.0,245311,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,36295,val
793,508516,1.0,171382,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,6656,val
794,510080,1.0,459662,"['1', '2', '3']","['Female', 'Female', 'Female']",,Female,Light,106503,val
795,513821,0.8333333333333334,374083,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,41121,val
796,515572,1.0,468505,"['1', '2', '3']","['Male', 'Male', 'Male']",,Male,Light,18587,val
797,516417,0.9230769230769232,245026,"['2', '2', '3', '1']","['Female', 'Female', 'Female', 'Female']",2,Female,Light,37241,val
798,518474,1.0,137246,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,31032,val
799,519833,1.0,480936,"['2', '3', '2']","['Female', 'Female', 'Female']",2,Female,Light,118157,val
800,522690,0.8,336356,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,15999,val
801,522851,0.9333333333333332,465836,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,7283,val
802,529561,0.875,5193,"['3', '4', '4']","['Male', 'Male', 'Male']",4,Male,Dark,11395,val
803,531979,1.0,465836,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,6431,val
804,532929,0.9375,541055,"['1', '1', '2']","['Unsure', 'Male', 'Male']",1,Male,Light,7540,val
805,532929,0.9375,541055,"['3', '2', '2', '1', '2']","['Male', 'Unsure', 'Female', 'Male', 'Male']",2,,Light,7540,val
806,534903,0.875,541055,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,13204,val
807,534903,0.875,541055,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,13204,val
808,541723,1.0,53626,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,14103,val
809,545656,1.0,210230,"['4', '5', '5']","['Female', 'Female', 'Female']",5,Female,Dark,84494,val
810,553944,1.0,156643,"['5', '4', '2']","['Male', 'Male', 'Male']",,Male,,7784,val
811,554422,0.9411764705882352,23359,"['2', '1', '3', '4']","['Male', 'Male', 'Male', 'Male']",,Male,,9191,val
812,558841,1.0,73946,"['5', '3', '5']","['Male', 'Male', 'Male']",5,Male,Dark,41987,val
813,558841,1.0,73946,"['4', '5', '4']","['Male', 'Male', 'Male']",4,Male,Dark,41987,val
814,563414,0.9166666666666666,416343,"['5', '4', '5']","['Male', 'Unsure', 'Male']",5,Male,Dark,36573,val
815,567844,1.0,156643,"['1', 'Unsure', '3']","['Male', 'Unsure', 'Female']",,,,8977,val
816,1207285,1.0,18193,"['1', '1', '1']","['Female', 'Unsure', 'Unsure']",1,Unsure,Light,82944,val
817,1216593,1.0,93717,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,17487,val
818,1218957,0.875,132544,"['Unsure', '2', 'Unsure']","['Male', 'Female', 'Female']",Unsure,,Unsure,13159,val
819,1227174,1.0,125936,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,18235,val
820,1230051,1.0,303893,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,29054,val
821,1236789,0.9333333333333332,258388,"['1', '2', '3']","['Male', 'Male', 'Male']",,Male,Light,11713,val
822,1240521,1.0,145597,"['1', '2', '3']","['Unsure', 'Female', 'Female']",,Female,Light,19596,val
823,1243752,1.0,468332,"['1', '3', '2']","['Male', 'Male', 'Male']",,Male,Light,8633,val
824,1248278,0.7333333333333333,145597,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,13239,val
825,1259474,1.0,567640,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,20442,val
826,1264001,1.0,409475,"['3', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,30393,val
827,1281635,0.6923076923076923,93717,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,5915,val
828,1287757,1.0,513567,"['3', '2', '3']","['Female', 'Female', 'Female']",3,Female,Light,94309,val
829,1293387,1.0,179898,"['3', '2', '2']","['Unsure', 'Female', 'Female']",2,Female,Light,16763,val
830,1298182,1.0,468332,"['3', '3', '2']","['Female', 'Female', 'Female']",3,Female,Light,20121,val
831,1307732,0.9230769230769232,468332,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,41409,val
832,1309217,1.0,523957,"['3', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,19795,val
833,1322137,1.0,523957,"['3', '1', '4']","['Male', 'Male', 'Male']",,Male,,6842,val
834,1323005,1.0,513567,"['3', '3', '1']","['Female', 'Female', 'Female']",3,Female,Light,87466,val
835,1679937,1.0,398742,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,77455,val
836,1708056,0.9375,396200,"['2', '2', '3', '4']","['Male', 'Male', 'Male', 'Male']",2,Male,Light,9644,val
837,1716695,1.0,22479,"['2', '4', '2']","['Male', 'Male', 'Unsure']",2,Male,Light,79966,val
838,1718110,0.75,163640,"['5', 'Unsure', 'Unsure']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,6491,val
839,1718334,0.8666666666666667,278705,"['3', '1', '2', '1', '1', '2']","['Male', 'Male', 'Male', 'Male', 'Male', 'Male']",1,Male,Light,11730,val
